
星辰影院,#genre#
爱科幻,http://111.11.123.28:6610/000000001000/6000000006000020630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1961120221015131038300777&channel-id=wasusyt&Contentid=6000000006000020630
爱极限,http://111.11.123.28:6610/000000001000/6000000006000170630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958420221014135739304394&channel-id=wasusyt&Contentid=6000000006000170630
爱极限,http://111.11.123.28:6610/000000001000/6000000006000170630/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1961120221014135734296323&channel-id=wasusyt&Contentid=6000000006000170630

NewTV超级电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8
NewTV超级电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225766/index.m3u8
NewTV超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8
NewTV超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8
NewTV超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225768/index.m3u8
NewTV潮妈辣婆,http://39.135.138.58:18890/PLTV/88888888/224/3221225708/index.m3u8
NewTV东北热剧,http://39.135.138.58:18890/PLTV/88888888/224/3221226202/index.m3u8
NewTV古装剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221225678/index.m3u8
NewTV欢乐剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221226210/index.m3u8
NewTV热播精选,http://39.135.138.58:18890/PLTV/88888888/224/3221225712/index.m3u8
NewTV怡伴健康,http://39.135.138.58:18890/PLTV/88888888/224/3221225666/index.m3u8
NewTV军旅剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品大剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225714/index.m3u8
NewTV精品纪录,http://39.135.138.58:18890/PLTV/88888888/224/3221225710/index.m3u8
NewTV精品体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8
NewTV金牌综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225711/index.m3u8
NewTV军事评论,http://39.135.138.58:18890/PLTV/88888888/224/3221225757/index.m3u8
NewTV家庭剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221225713/index.m3u8
NewTV精品综合,http://39.135.138.58:18890/PLTV/88888888/224/3221225716/index.m3u8
NewTV农业致富,http://39.135.138.58:18890/PLTV/88888888/224/3221225670/index.m3u8
NewTV武搏世界,http://39.135.138.58:18890/PLTV/88888888/224/3221225656/index.m3u8
NewTV中国功夫,http://39.135.138.58:18890/PLTV/88888888/224/3221225660/index.m3u8
NewTV超级电视剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225765/index.m3u8
黑莓电竞,http://39.135.138.58:18890/PLTV/88888888/224/3221225653/index.m3u8
黑莓电竞,http://39.135.138.58:18890/PLTV/88888888/224/3221225749/index.m3u8
黑莓电竞,http://39.135.138.58:18890/PLTV/88888888/224/3221225750/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225769/index.m3u8

经典剧场,#genre#
虎牙影院1,http://36.99.180.171/txdirect.hls.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.flv
虎牙影院,http://36.99.180.171/txdirect.hls.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.flv
虎牙八点档,http://36.99.180.171/txdirect.hls.huya.com/src/1524439855-1524439855-6547419321943982080-3049003166-10057-A-0-1.flv
周星驰-粤语,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs

吴孟达,http://txtest-xp2p.p2p.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.xs
林正英,http://txtest-xp2p.p2p.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.xs
沈腾,http://txtest-xp2p.p2p.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.xs
甄子丹,http://txtest-xp2p.p2p.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.xs
成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.xs
李连杰,http://txtest-xp2p.p2p.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.xs
周润发,http://txtest-xp2p.p2p.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.xs
刘德华,http://txtest-xp2p.p2p.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.xs
洪金宝,http://txtest-xp2p.p2p.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.xs
吴京,http://txtest-xp2p.p2p.huya.com/src/1524434090-1524434090-6547394561457520640-3048991636-10057-A-0-1.xs
黄渤,http://txtest-xp2p.p2p.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.xs
刘家辉,http://txtest-xp2p.p2p.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.xs
咏春系列,http://txtest-xp2p.p2p.huya.com/src/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.xs
黑帮系列,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1.xs
古墓系列,http://txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs
赛车系列,http://txtest-xp2p.p2p.huya.com/src/1354978385-1354978385-5819587850361896960-2710080226-10057-A-0-1.xs
警匪系列,http://txtest-xp2p.p2p.huya.com/src/1449581589-1449581589-6225905517638713344-3048959636-10057-A-0-1.xs
中国功夫,http://txtest-xp2p.p2p.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.xs
喜剧系列,http://txtest-xp2p.p2p.huya.com/src/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.xs
动作大片,http://txtest-xp2p.p2p.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.xs
玄幻系列,http://txtest-xp2p.p2p.huya.com/src/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.xs
古装武侠,http://txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs
香港女神系列,http://txtest-xp2p.p2p.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1.xs
王晶导演,http://txtest-xp2p.p2p.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.xs
历年贺岁大片,http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.xs
金庸武侠系列,http://txtest-xp2p.p2p.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.xs


少儿频道,#genre#

微信公众号（电视免VIP）
CCTV14少儿,http://124.223.104.28/iptv/m3u8..php?/migu/624878440
上海哈哈炫动,http://124.223.104.28/iptv/m3u8..php?/migu/651638619
优漫卡通频道,http://124.223.104.28/iptv/m3u8..php?/migu/626064703
嘉佳卡通,http://124.223.104.28/iptv/m3u8..php?/migu/614952364
经典动画大集合,http://124.223.104.28/iptv/m3u8..php?/migu/629942219
哆啦A梦新番,http://www.253iptv.ga/kumaozb1113/bili.php/?id=482946
哆啦A梦旧版全集,http://www.253iptv.ga/kumaozb1113/bili.php/?id=1717236
哆啦A梦大山版,http://www.253iptv.ga/kumaozb1113/bili.php/?id=346400
哆啦A梦小剧场,http://www.253iptv.ga/kumaozb1113/bili.php/?id=21310390
哆啦A梦新番剧,http://www.253iptv.ga/kumaozb1113/bili.php/?id=7204293
哆啦A梦配剧场版,http://www.253iptv.ga/kumaozb1113/bili.php/?id=6419694
24小时动漫直播间,http://www.253iptv.ga/kumaozb1113/bili.php/?id=279430
樱桃小丸子国语配,http://www.253iptv.ga/kumaozb1113/bili.php/?id=11765640
樱桃小丸子1,http://www.253iptv.ga/kumaozb1113/bili.php/?id=21614203
樱桃小丸子,http://www.253iptv.ga/kumaozb1113/bili.php/?id=6554860
【海绵宝宝】,http://www.253iptv.ga/kumaozb1113/bili.php/?id=61834
【海绵宝宝】1-13季24H循环,http://www.253iptv.ga/kumaozb1113/bili.php/?id=14495324
海绵宝宝央配,http://www.253iptv.ga/kumaozb1113/bili.php/?id=4355330
海绵宝宝央配,http://www.253iptv.ga/kumaozb1113/bili.php/?id=9819411
海绵宝宝,http://www.253iptv.ga/kumaozb1113/bili.php/?id=21935649
海绵宝宝,http://txtest-xp2p.p2p.huya.com/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1.xs
【蜡笔小新】,http://www.253iptv.ga/kumaozb1113/bili.php/?id=10375360
蜡笔小新24h,http://www.253iptv.ga/kumaozb1113/bili.php/?id=11579951
【蜡笔小新】2～,http://www.253iptv.ga/kumaozb1113/bili.php/?id=22804740
蜡笔小新,http://www.253iptv.ga/kumaozb1113/bili.php/?id=1895574
蜡笔小新,http://txtest-xp2p.p2p.huya.com/1423787878-1423787878-6115122372451237888-2847699212-10057-A-0-1-imgplus.xs
蜡笔小新,http://111.6.244.41:80/tx.hls.huya.com/src/1423787878-1423787878-6115122372451237888-2847699212-10057-A-0-1-imgplus.m3u8
蜡笔小新,http://106.53.212.251/daili/bili.php?id=11579951
野原新之助蜡笔小新新番24H,http://www.253iptv.ga/kumaozb1113/bili.php/?id=21507503
犬夜叉-乱马-,http://www.253iptv.ga/kumaozb1113/bili.php/?id=11224983
国语高达,http://www.253iptv.ga/kumaozb1113/bili.php/?id=22834365
中华小当家/中华一番东方零食总部,http://www.253iptv.ga/kumaozb1113/bili.php/?id=655291
四驱兄弟/爆走兄弟WGPMAX,http://www.253iptv.ga/kumaozb1113/bili.php/?id=10544270
飞哥与小佛,http://www.253iptv.ga/kumaozb1113/bili.php/?id=5759023
飞出个未来,http://www.253iptv.ga/kumaozb1113/bili.php/?id=1954990
动画狂欢曲-芭比,http://www.253iptv.ga/kumaozb1113/bili.php/?id=662181
经典番剧/动漫/剧场版24时轮播,http://www.253iptv.ga/kumaozb1113/bili.php/?id=21751462
X百变小樱,http://www.253iptv.ga/kumaozb1113/bili.php/?id=34340
中华小子,http://www.253iptv.ga/kumaozb1113/bili.php/?id=22194340
经典动漫（推理、童年、灵异）,http://www.253iptv.ga/kumaozb1113/bili.php/?id=4089143
咱们裸熊,http://www.253iptv.ga/kumaozb1113/bili.php/?id=11168667
动画＆电影合集，,http://www.253iptv.ga/kumaozb1113/bili.php/?id=24511160
【游戏王】6,http://www.253iptv.ga/kumaozb1113/bili.php/?id=23891000
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
福州少儿,http://live.zohi.tv/video/s10001sepd4/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001sepd4/index.m3u8?zfud
海绵宝宝,http://tc-tct.douyucdn2.cn/dyliveflv3a/2250349r57dDaWlJ.flv?wsAuth=c402d5afa6a869968612de321a6f4636&token=cpn-androidmpro-0-2250349-eb02d0fd80f780d52b1dd4498a3231a983d906051a47e4ec&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
咱们裸熊！,https://cn-sdyt-cu-01-26.bilivideo.com/live-bvc/334332/live_291328603_1317883.m3u8?expires=1667550421&len=0&oi=1861290198&pt=h5&qn=10000&trid=1003e1b46068cdf74a95bc65d9fb7c9de7d2&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=dce0f4f172e9be324e1b4b92ab22d5c5&sk=c5e6942feba4c73678a6ec607a60f526&p2p_type=0&src=57345&sl=1&free_type=0&sid=cn-sdyt-cu-01-26&chash=1&sche=ban&score=8&pp=rtmp&source=one&site=4c4df4025e3e8c42088f2c4c82825838&order=1
兔八哥达菲鸭,http://tc-tct.douyucdn2.cn/dyliveflv3a/3669437rreKw3RWB.flv?wsAuth=a6acc5c55de7bed174a729ae2ad57967&token=cpn-androidmpro-0-3669437-8a3d951e8b2cbe65f8fc87d0267451d01ac36b4d5c006b61&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
铠甲勇士,https://cn-hbcd-cu-02-23.bilivideo.com/live-bvc/516183/live_23803304_6445235.m3u8?expires=1667550583&len=0&oi=1861290198&pt=h5&qn=10000&trid=1003ce72917c955e4682b702869528b0150a&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=61e17ab9cd7f583c0b8cf6b73abd5fc1&sk=28993d1d809e5146ad5da5f9116d7b12&p2p_type=0&src=57345&sl=1&free_type=0&sid=cn-hbcd-cu-02-23&chash=1&sche=ban&score=11&pp=rtmp&source=one&site=405ebac6c1d18d11f68eb127cd849919&order=1
加菲猫的幸福生活,https://cn-hnly-cu-01-09.bilivideo.com/live-bvc/837216/live_1163349227_2144543.m3u8?expires=1667550385&len=0&oi=1861290198&pt=h5&qn=10000&trid=100357fb202785e74aaa94decc19044ff5ad&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=664f9c393c5a0498d9d95587cf88463a&sk=c28e24b713ee12cde20722421b91ab98&p2p_type=0&src=57345&sl=1&free_type=0&sid=cn-hnly-cu-01-09&chash=1&sche=ban&score=2&pp=srt&source=one&site=f42ae8249ec7dd9756df9fc6e42ae781&order=1
【猫和老鼠】,http://tc-tct.douyucdn2.cn/dyliveflv3a/7888428rVpmxJHqN.flv?wsAuth=5d99084c03896ab5252ed18121ea5ea6&token=cpn-androidmpro-0-7888428-2b68c52db7471624c27e2ffcfb329aef78436f1f8d05def1&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4


北京卡酷少儿,http://111.63.117.13:6060/030000001000/G_KAKU/G_KAKU.m3u8
北京卡酷少儿,http://39.135.32.24:6610/000000001000/7589856436881630561/1.m3u8?xtkg
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8

狮子王国,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8

云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
浙江少儿,http://hwml.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://hwml.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
浙江少儿,http://hwml.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿,http://hwml.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787

北京卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8?zbeid
北京卡酷少儿,http://39.135.32.10:6610/000000001000/kakukaton/1.m3u8?IASHttpSessionId=OTT?zbeid
北京卡酷少儿,http://111.59.189.40:8445/tsfile/live/1015_1.m3u8
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
福州少儿,http://live.zohi.tv/video/s10001sepd4/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001sepd4/index.m3u8?zfud
哈哈炫动,http://39.135.138.59:18890/PLTV/88888910/224/3221225720/index.m3u8
哈哈炫动,http://39.135.32.24:6610/000000001000/1000000002000000172/1.m3u8?xtkg
黑龙江少儿,http://39.134.65.145/PLTV/88888888/224/3221226002/1.m3u8?zheild
金鹰卡通,http://183.207.249.5:80/PLTV/4/224/3221226303/index.m3u8?
金鹰卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
金鹰卡通,http://39.135.32.24:6610/000000001000/1000000002000016601/1.m3u8?xtkg
北京卡酷少儿,http://111.63.117.13:6060/030000001000/G_KAKU/G_KAKU.m3u8
北京卡酷少儿,http://39.135.32.24:6610/000000001000/7589856436881630561/1.m3u8?xtkg
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
少儿14台,http://117.148.179.157/PLTV/88888888/224/3221231648/index.m3u8?zzhongd
少儿14台,http://39.135.32.24:6610/000000001000/1000000001000008170/1.m3u8?i?zzhongd
狮子王国,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
优漫卡通,http://183.207.249.15:80/PLTV/4/224/3221225933/index.m3u8?
优漫卡通,http://39.135.32.24:6610/000000001000/1000000002000010063/1.m3u8?xtkg
云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
浙江少儿,http://hwml.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://hwml.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
浙江少儿,http://hwml.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿,http://hwml.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787

北京淘baby,http://111.13.42.6/PLTV/88888888/224/3221226554/1.m3u8#http://beifeng.site:4000/udp/239.3.1.238:8001
动漫秀场,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227071/index.m3u8?servicetype=1#http://[2409:8087:1070:301:2028::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225955/index.m3u8?fmt=ts2hls#rtsp://221.203.83.34:554/PLTV/88888888/224/3221226712/10000100000000060000000006385207_0.smil#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226211/1/index.m3u8?fmt=ts2hls?8M#http://[2409:8087:6a01:1020::d]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226211/1/index.m3u8?fmt=ts2hls?8M#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226215/1/index.m3u8?fmt=ts2hls?4M50帧#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/yybbdmxcH265_4000.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb17]/ott.mobaibox.com/PLTV/3/224/3221227774/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn/5000000002000023636/index.m3u8?channelid=bestzb&Contentid=5000000002000023636&livemode=1&stbId=no#http://[2409:8087:4402:20:1:1216:401:14]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226325/index.m3u8#http://jslivescreenshot.gitv.tv/gitv_live/G_DONGMANXC/G_DONGMANXC.m3u8#http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/dmxchd/4000000/mnf.m3u8#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4309txt.otvstream.otvcloud.com/otv/skcc/live/channel43045/index.m3u8#http://aliyunshbulive.bestvcdn.com.cn/live/program/live/dmxchd/4000000/mnf.m3u8
爱奇艺兔小贝,http://bj.new1cloud.com/bdcdncmn3inter71edgecom.new1cloud.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://aliyuncocsouth.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://rhcdn.verycloud.cn/baiducdncmn2.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://lvbaiducdncmn.inter.ptqy.gitv.tv/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://ib302.zjcdn.com/baiducdncmn3.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://[2409:8c54:1000:6:8000:0:b00:87]/baiducdncmn3.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://baiducdncmn3.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://bdcdncmn2.inter.71edge.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://bdcdncmn3.inter.71edge.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://118.26.120.33:55336/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800623#http://fangsong.live/hls/iqiyi.php?id=180062322#http://mmitv.top/pltv/iqiyi.php?id=180062322&tk=444b8e9f
爱奇艺小猪佩奇,http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8?key=08b3f8f3a31f12001f96a0f53163b0596#http://aliyuncocsouth.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://lvbaiducdncmn.inter.ptqy.gitv.tv/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://[2409:8c54:1000:6:8000:0:b00:87]/baiducdncmn3.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://rhcdn.verycloud.cn/baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://baiducdncmn3.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8?key#http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://118.26.120.33:55336/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800487#http://fangsong.live/hls/iqiyi.php?id=180048722#http://mmitv.top/pltv/iqiyi.php?id=180048722&tk=896a6e72
微信公众号（电视免VIP）

北京IPTV萌宠,http://111.13.42.235/PLTV/88888888/224/3221226555/1.m3u8#http://111.13.42.242/PLTV/88888888/224/3221226555/1.m3u8
Newtv精品萌宠,http://111.13.42.234/PLTV/88888888/224/3221226976/1.m3u8#http://gslbserv.itv.cmvideo.cn/index.m3u8?channelid=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=10#http://gslbservmst.bestv.com.cn/index.m3u8?channelid=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=10#http://cache.ott.fifalive.itv.cmvideo.cn/index.m3u8?channelid=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=no

爱奇艺玩具,http://bj.new1cloud.com/bdcdncmn3inter71edgecom.new1cloud.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key#http://baiducdncmn3.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8#http://fangsong.live/hls/iqiyi.php?id=180065622#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800656
爱奇艺亲子,http://bj.new1cloud.com/bdcdncmn3inter71edgecom.new1cloud.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380067622#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800676#http://baiducdncmn3.inter.iqiyi.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8
爱奇艺宝宝课堂,http://bj.new1cloud.com/bdcdncmn3inter71edgecom.new1cloud.com/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380068522#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800685
爱奇艺贝瓦儿歌,http://bj.new1cloud.com/bdcdncmn3inter71edgecom.new1cloud.com/tslive/c56_lb_188_600_t10/c56_lb_188_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c56_lb_188_600_t10/c56_lb_188_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380066622#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800666
爱奇艺宝宝巴士,http://bj.new1cloud.com/bdcdncmn3inter71edgecom.new1cloud.com/tslive/c55_lb_153_720P_t10/c55_lb_153_720P_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c55_lb_153_720P_t10/c55_lb_153_720P_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=180064122#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800641
爱奇艺儿歌大全,http://bj.new1cloud.com/bdcdncmn3inter71edgecom.new1cloud.com/tslive/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c55_lb_153_720P_t10/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380069422#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800694
爱奇艺奥特曼,http://bj.new1cloud.com/bdcdncmn3inter71edgecom.new1cloud.com/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c55_lb_153_720P_t10/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380067322#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800673
